mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,sn,id,mz.cont,source
144.11311,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377,144.11311,bgp
144.64713,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378,144.64713,bgp
145.0315,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379,145.0315,bgp
145.09713,NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,145.09713,bgp
145.1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381,145.1178,bgp
145.14376,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382,145.14376,bgp
146.0268,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383,146.0268,bgp
146.10048,NA,NA,NA,NA,NA,NA,NA,NA,NA,1384,146.10048,bgp
146.12877,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385,146.12877,bgp
147.04714,NA,NA,NA,NA,NA,NA,NA,NA,NA,1386,147.04714,bgp
147.10153,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,147.10153,bgp
147.11277,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388,147.11277,bgp
147.16038,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389,147.16038,bgp
148.14423,NA,NA,NA,NA,NA,NA,NA,NA,NA,1390,148.14423,bgp
148.16268,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391,148.16268,bgp
149.02329,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392,149.02329,bgp
149.02641,NA,NA,NA,NA,NA,NA,NA,NA,NA,1393,149.02641,bgp
149.12245,NA,NA,NA,NA,NA,NA,NA,NA,NA,1394,149.12245,bgp
150.02785,NA,NA,NA,NA,NA,NA,NA,NA,NA,1395,150.02785,bgp
150.10252,NA,NA,NA,NA,NA,NA,NA,NA,NA,1396,150.10252,bgp
150.64706,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397,150.64706,bgp
151.02325,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398,151.02325,bgp
151.09657,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399,151.09657,bgp
151.65489,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400,151.65489,bgp
152.11815,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401,152.11815,bgp
152.12807,NA,NA,NA,NA,NA,NA,NA,NA,NA,1402,152.12807,bgp
153.1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403,153.1134,bgp
154.03181,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404,154.03181,bgp
154.09741,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405,154.09741,bgp
154.13378,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406,154.13378,bgp
155.11813,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407,155.11813,bgp
155.12903,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408,155.12903,bgp
155.15419,NA,NA,NA,NA,NA,NA,NA,NA,NA,1409,155.15419,bgp
156.04746,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410,156.04746,bgp
156.11312,NA,NA,NA,NA,NA,NA,NA,NA,NA,1411,156.11312,bgp
156.1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412,156.1495,bgp
157.09714,NA,NA,NA,NA,NA,NA,NA,NA,NA,1413,157.09714,bgp
157.11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,1414,157.11936,bgp
157.14472,NA,NA,NA,NA,NA,NA,NA,NA,NA,1415,157.14472,bgp
158.02675,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416,158.02675,bgp
158.03935,NA,NA,NA,NA,NA,NA,NA,NA,NA,1417,158.03935,bgp
158.12874,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418,158.12874,bgp
158.14175,NA,NA,NA,NA,NA,NA,NA,NA,NA,1419,158.14175,bgp
158.14875,NA,NA,NA,NA,NA,NA,NA,NA,NA,1420,158.14875,bgp
159.04713,NA,NA,NA,NA,NA,NA,NA,NA,NA,1421,159.04713,bgp
159.11274,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422,159.11274,bgp
159.16035,NA,NA,NA,NA,NA,NA,NA,NA,NA,1423,159.16035,bgp
160.04238,NA,NA,NA,NA,NA,NA,NA,NA,NA,1424,160.04238,bgp
160.04885,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425,160.04885,bgp
160.10796,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426,160.10796,bgp
160.14435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427,160.14435,bgp
160.16328,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,160.16328,bgp
160.16815,NA,NA,NA,NA,NA,NA,NA,NA,NA,1429,160.16815,bgp
161.04393,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430,161.04393,bgp
161.06277,NA,NA,NA,NA,NA,NA,NA,NA,NA,1431,161.06277,bgp
161.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432,161.092,bgp
161.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,1433,161.176,bgp
162.1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434,162.1236,bgp
163.04201,NA,NA,NA,NA,NA,NA,NA,NA,NA,1435,163.04201,bgp
163.13277,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436,163.13277,bgp
163.15523,NA,NA,NA,NA,NA,NA,NA,NA,NA,1437,163.15523,bgp
164.13632,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438,164.13632,bgp
165.05087,NA,NA,NA,NA,NA,NA,NA,NA,NA,1439,165.05087,bgp
165.11229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440,165.11229,bgp
166.13327,NA,NA,NA,NA,NA,NA,NA,NA,NA,1441,166.13327,bgp
167.03699,NA,NA,NA,NA,NA,NA,NA,NA,NA,1442,167.03699,bgp
167.12907,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443,167.12907,bgp
168.11308,NA,NA,NA,NA,NA,NA,NA,NA,NA,1444,168.11308,bgp
168.13219,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445,168.13219,bgp
168.14949,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446,168.14949,bgp
169.14469,NA,NA,NA,NA,NA,NA,NA,NA,NA,1447,169.14469,bgp
170.09636,NA,NA,NA,NA,NA,NA,NA,NA,NA,1448,170.09636,bgp
170.12872,NA,NA,NA,NA,NA,NA,NA,NA,NA,1449,170.12872,bgp
170.14839,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,170.14839,bgp
171.11272,NA,NA,NA,NA,NA,NA,NA,NA,NA,1451,171.11272,bgp
171.12396,NA,NA,NA,NA,NA,NA,NA,NA,NA,1452,171.12396,bgp
171.14912,NA,NA,NA,NA,NA,NA,NA,NA,NA,1453,171.14912,bgp
171.16031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1454,171.16031,bgp
172.04236,NA,NA,NA,NA,NA,NA,NA,NA,NA,1455,172.04236,bgp
172.10797,NA,NA,NA,NA,NA,NA,NA,NA,NA,1456,172.10797,bgp
172.14434,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457,172.14434,bgp
172.15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458,172.15241,bgp
172.16302,NA,NA,NA,NA,NA,NA,NA,NA,NA,1459,172.16302,bgp
173.06283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460,173.06283,bgp
173.0808,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461,173.0808,bgp
173.13967,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462,173.13967,bgp
173.17604,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463,173.17604,bgp
174.12368,NA,NA,NA,NA,NA,NA,NA,NA,NA,1464,174.12368,bgp
174.12769,NA,NA,NA,NA,NA,NA,NA,NA,NA,1465,174.12769,bgp
174.16006,NA,NA,NA,NA,NA,NA,NA,NA,NA,1466,174.16006,bgp
174.1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467,174.1794,bgp
175.11884,NA,NA,NA,NA,NA,NA,NA,NA,NA,1468,175.11884,bgp
175.1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,1469,175.1553,bgp
176.07364,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470,176.07364,bgp
176.15865,NA,NA,NA,NA,NA,NA,NA,NA,NA,1471,176.15865,bgp
177.05769,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472,177.05769,bgp
178.05941,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473,178.05941,bgp
179.05017,NA,NA,NA,NA,NA,NA,NA,NA,NA,1474,179.05017,bgp
179.11939,NA,NA,NA,NA,NA,NA,NA,NA,NA,1475,179.11939,bgp
179.12908,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476,179.12908,bgp
180.08658,NA,NA,NA,NA,NA,NA,NA,NA,NA,1477,180.08658,bgp
180.15934,NA,NA,NA,NA,NA,NA,NA,NA,NA,1478,180.15934,bgp
181.02837,NA,NA,NA,NA,NA,NA,NA,NA,NA,1479,181.02837,bgp
181.14467,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480,181.14467,bgp
182.12883,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481,182.12883,bgp
182.14002,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,182.14002,bgp
182.16519,NA,NA,NA,NA,NA,NA,NA,NA,NA,1483,182.16519,bgp
183.12404,NA,NA,NA,NA,NA,NA,NA,NA,NA,1484,183.12404,bgp
183.16042,NA,NA,NA,NA,NA,NA,NA,NA,NA,1485,183.16042,bgp
184.10809,NA,NA,NA,NA,NA,NA,NA,NA,NA,1486,184.10809,bgp
184.14445,NA,NA,NA,NA,NA,NA,NA,NA,NA,1487,184.14445,bgp
184.1572,NA,NA,NA,NA,NA,NA,NA,NA,NA,1488,184.1572,bgp
185.13968,NA,NA,NA,NA,NA,NA,NA,NA,NA,1489,185.13968,bgp
185.17607,NA,NA,NA,NA,NA,NA,NA,NA,NA,1490,185.17607,bgp
186.12371,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491,186.12371,bgp
186.14282,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492,186.14282,bgp
186.16008,NA,NA,NA,NA,NA,NA,NA,NA,NA,1493,186.16008,bgp
186.1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,1494,186.1713,bgp
187.10771,NA,NA,NA,NA,NA,NA,NA,NA,NA,1495,187.10771,bgp
187.12666,NA,NA,NA,NA,NA,NA,NA,NA,NA,1496,187.12666,bgp
187.15532,NA,NA,NA,NA,NA,NA,NA,NA,NA,1497,187.15532,bgp
187.63268,NA,NA,NA,NA,NA,NA,NA,NA,NA,1498,187.63268,bgp
188.13934,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499,188.13934,bgp
188.15886,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,188.15886,bgp
188.1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501,188.1757,bgp
188.18692,NA,NA,NA,NA,NA,NA,NA,NA,NA,1502,188.18692,bgp
189.14256,NA,NA,NA,NA,NA,NA,NA,NA,NA,1503,189.14256,bgp
189.17097,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504,189.17097,bgp
189.17909,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505,189.17909,bgp
190.17403,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,190.17403,bgp
190.20248,NA,NA,NA,NA,NA,NA,NA,NA,NA,1507,190.20248,bgp
191.07326,NA,NA,NA,NA,NA,NA,NA,NA,NA,1508,191.07326,bgp
191.15016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1509,191.15016,bgp
191.18648,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510,191.18648,bgp
191.19955,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511,191.19955,bgp
191.20588,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512,191.20588,bgp
192.0729,NA,NA,NA,NA,NA,NA,NA,NA,NA,1513,192.0729,bgp
192.07663,NA,NA,NA,NA,NA,NA,NA,NA,NA,1514,192.07663,bgp
192.12287,NA,NA,NA,NA,NA,NA,NA,NA,NA,1515,192.12287,bgp
192.13817,NA,NA,NA,NA,NA,NA,NA,NA,NA,1516,192.13817,bgp
192.18369,NA,NA,NA,NA,NA,NA,NA,NA,NA,1517,192.18369,bgp
192.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1518,192.19,bgp
192.63546,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519,192.63546,bgp
193.07023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520,193.07023,bgp
193.07803,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521,193.07803,bgp
193.14406,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522,193.14406,bgp
194.08424,NA,NA,NA,NA,NA,NA,NA,NA,NA,1523,194.08424,bgp
194.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524,194.14,bgp
195.16039,NA,NA,NA,NA,NA,NA,NA,NA,NA,1525,195.16039,bgp
196.00386,NA,NA,NA,NA,NA,NA,NA,NA,NA,1526,196.00386,bgp
196.14419,NA,NA,NA,NA,NA,NA,NA,NA,NA,1527,196.14419,bgp
196.15638,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528,196.15638,bgp
197.13006,NA,NA,NA,NA,NA,NA,NA,NA,NA,1529,197.13006,bgp
197.13962,NA,NA,NA,NA,NA,NA,NA,NA,NA,1530,197.13962,bgp
197.17604,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531,197.17604,bgp
198.12368,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532,198.12368,bgp
198.16005,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533,198.16005,bgp
198.17127,NA,NA,NA,NA,NA,NA,NA,NA,NA,1534,198.17127,bgp
199.1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,1535,199.1553,bgp
199.17315,NA,NA,NA,NA,NA,NA,NA,NA,NA,1536,199.17315,bgp
199.18045,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,199.18045,bgp
199.19166,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,199.19166,bgp
199.6326,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,199.6326,bgp
200.07372,NA,NA,NA,NA,NA,NA,NA,NA,NA,1540,200.07372,bgp
200.13934,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541,200.13934,bgp
200.15872,NA,NA,NA,NA,NA,NA,NA,NA,NA,1542,200.15872,bgp
200.17577,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543,200.17577,bgp
200.1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,1544,200.1869,bgp
200.64022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1545,200.64022,bgp
201.13444,NA,NA,NA,NA,NA,NA,NA,NA,NA,1546,201.13444,bgp
201.17093,NA,NA,NA,NA,NA,NA,NA,NA,NA,1547,201.17093,bgp
201.18341,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548,201.18341,bgp
201.19028,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549,201.19028,bgp
202.15464,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550,202.15464,bgp
202.20253,NA,NA,NA,NA,NA,NA,NA,NA,NA,1551,202.20253,bgp
203.15027,NA,NA,NA,NA,NA,NA,NA,NA,NA,1552,203.15027,bgp
203.18662,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553,203.18662,bgp
203.20595,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554,203.20595,bgp
204.06863,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555,204.06863,bgp
204.13407,NA,NA,NA,NA,NA,NA,NA,NA,NA,1556,204.13407,bgp
204.17066,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557,204.17066,bgp
204.18185,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558,204.18185,bgp
204.18999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559,204.18999,bgp
204.63545,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560,204.63545,bgp
205.16596,NA,NA,NA,NA,NA,NA,NA,NA,NA,1561,205.16596,bgp
205.18971,NA,NA,NA,NA,NA,NA,NA,NA,NA,1562,205.18971,bgp
205.64328,NA,NA,NA,NA,NA,NA,NA,NA,NA,1563,205.64328,bgp
206.14122,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564,206.14122,bgp
206.1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,1565,206.1975,bgp
207.18149,NA,NA,NA,NA,NA,NA,NA,NA,NA,1566,207.18149,bgp
207.20089,NA,NA,NA,NA,NA,NA,NA,NA,NA,1567,207.20089,bgp
208.09998,NA,NA,NA,NA,NA,NA,NA,NA,NA,1568,208.09998,bgp
208.15572,NA,NA,NA,NA,NA,NA,NA,NA,NA,1569,208.15572,bgp
209.13001,NA,NA,NA,NA,NA,NA,NA,NA,NA,1570,209.13001,bgp
209.1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571,209.1396,bgp
209.15261,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572,209.15261,bgp
209.17605,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573,209.17605,bgp
210.13803,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574,210.13803,bgp
210.17129,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575,210.17129,bgp
210.63581,NA,NA,NA,NA,NA,NA,NA,NA,NA,1576,210.63581,bgp
211.15529,NA,NA,NA,NA,NA,NA,NA,NA,NA,1577,211.15529,bgp
211.17424,NA,NA,NA,NA,NA,NA,NA,NA,NA,1578,211.17424,bgp
211.1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,211.1916,bgp
211.64323,NA,NA,NA,NA,NA,NA,NA,NA,NA,1580,211.64323,bgp
212.0948,NA,NA,NA,NA,NA,NA,NA,NA,NA,1581,212.0948,bgp
212.13945,NA,NA,NA,NA,NA,NA,NA,NA,NA,1582,212.13945,bgp
212.15023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1583,212.15023,bgp
212.1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,1584,212.1869,bgp
212.63283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1585,212.63283,bgp
213.07879,NA,NA,NA,NA,NA,NA,NA,NA,NA,1586,213.07879,bgp
213.09428,NA,NA,NA,NA,NA,NA,NA,NA,NA,1587,213.09428,bgp
213.09817,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588,213.09817,bgp
213.13451,NA,NA,NA,NA,NA,NA,NA,NA,NA,1589,213.13451,bgp
213.14873,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,213.14873,bgp
213.15972,NA,NA,NA,NA,NA,NA,NA,NA,NA,1591,213.15972,bgp
213.17084,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592,213.17084,bgp
213.17876,NA,NA,NA,NA,NA,NA,NA,NA,NA,1593,213.17876,bgp
213.19025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1594,213.19025,bgp
213.6406,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595,213.6406,bgp
214.09161,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596,214.09161,bgp
214.09928,NA,NA,NA,NA,NA,NA,NA,NA,NA,1597,214.09928,bgp
214.1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,1598,214.1565,bgp
214.16874,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,214.16874,bgp
214.20251,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,214.20251,bgp
214.65799,NA,NA,NA,NA,NA,NA,NA,NA,NA,1601,214.65799,bgp
215.15217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602,215.15217,bgp
215.15837,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603,215.15837,bgp
215.18661,NA,NA,NA,NA,NA,NA,NA,NA,NA,1604,215.18661,bgp
215.19963,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605,215.19963,bgp
215.20594,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606,215.20594,bgp
216.1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,1607,216.1427,bgp
216.17067,NA,NA,NA,NA,NA,NA,NA,NA,NA,1608,216.17067,bgp
216.18184,NA,NA,NA,NA,NA,NA,NA,NA,NA,1609,216.18184,bgp
216.21823,NA,NA,NA,NA,NA,NA,NA,NA,NA,1610,216.21823,bgp
216.63547,NA,NA,NA,NA,NA,NA,NA,NA,NA,1611,216.63547,bgp
217.05013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1612,217.05013,bgp
217.10706,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613,217.10706,bgp
217.16596,NA,NA,NA,NA,NA,NA,NA,NA,NA,1614,217.16596,bgp
217.17918,NA,NA,NA,NA,NA,NA,NA,NA,NA,1615,217.17918,bgp
217.20226,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616,217.20226,bgp
217.22087,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617,217.22087,bgp
217.64327,NA,NA,NA,NA,NA,NA,NA,NA,NA,1618,217.64327,bgp
218.08436,NA,NA,NA,NA,NA,NA,NA,NA,NA,1619,218.08436,bgp
218.1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,218.1396,bgp
218.14574,NA,NA,NA,NA,NA,NA,NA,NA,NA,1621,218.14574,bgp
218.15914,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622,218.15914,bgp
218.19751,NA,NA,NA,NA,NA,NA,NA,NA,NA,1623,218.19751,bgp
218.23386,NA,NA,NA,NA,NA,NA,NA,NA,NA,1624,218.23386,bgp
218.65107,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,218.65107,bgp
219.15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,1626,219.15206,bgp
219.18127,NA,NA,NA,NA,NA,NA,NA,NA,NA,1627,219.18127,bgp
219.2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1628,219.2009,bgp
219.64064,NA,NA,NA,NA,NA,NA,NA,NA,NA,1629,219.64064,bgp
219.65049,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,219.65049,bgp
220.15656,NA,NA,NA,NA,NA,NA,NA,NA,NA,1631,220.15656,bgp
220.65807,NA,NA,NA,NA,NA,NA,NA,NA,NA,1632,220.65807,bgp
221.14953,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,221.14953,bgp
222.15401,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,222.15401,bgp
222.17124,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,222.17124,bgp
222.19245,NA,NA,NA,NA,NA,NA,NA,NA,NA,1636,222.19245,bgp
222.65578,NA,NA,NA,NA,NA,NA,NA,NA,NA,1637,222.65578,bgp
223.09661,NA,NA,NA,NA,NA,NA,NA,NA,NA,1638,223.09661,bgp
223.16716,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,223.16716,bgp
223.6432,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,223.6432,bgp
224.18692,NA,NA,NA,NA,NA,NA,NA,NA,NA,1641,224.18692,bgp
224.63293,NA,NA,NA,NA,NA,NA,NA,NA,NA,1642,224.63293,bgp
224.65101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643,224.65101,bgp
225.11225,NA,NA,NA,NA,NA,NA,NA,NA,NA,1644,225.11225,bgp
225.14906,NA,NA,NA,NA,NA,NA,NA,NA,NA,1645,225.14906,bgp
225.17085,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646,225.17085,bgp
225.18178,NA,NA,NA,NA,NA,NA,NA,NA,NA,1647,225.18178,bgp
225.64072,NA,NA,NA,NA,NA,NA,NA,NA,NA,1648,225.64072,bgp
225.65032,NA,NA,NA,NA,NA,NA,NA,NA,NA,1649,225.65032,bgp
226.11058,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,226.11058,bgp
226.15659,NA,NA,NA,NA,NA,NA,NA,NA,NA,1651,226.15659,bgp
226.16604,NA,NA,NA,NA,NA,NA,NA,NA,NA,1652,226.16604,bgp
226.20263,NA,NA,NA,NA,NA,NA,NA,NA,NA,1653,226.20263,bgp
226.64862,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654,226.64862,bgp
226.65824,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655,226.65824,bgp
227.09452,NA,NA,NA,NA,NA,NA,NA,NA,NA,1656,227.09452,bgp
227.11292,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657,227.11292,bgp
227.15022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1658,227.15022,bgp
227.16439,NA,NA,NA,NA,NA,NA,NA,NA,NA,1659,227.16439,bgp
227.18729,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660,227.18729,bgp
227.1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,1661,227.1979,bgp
227.20615,NA,NA,NA,NA,NA,NA,NA,NA,NA,1662,227.20615,bgp
227.65944,NA,NA,NA,NA,NA,NA,NA,NA,NA,1663,227.65944,bgp
227.66625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1664,227.66625,bgp
228.15422,NA,NA,NA,NA,NA,NA,NA,NA,NA,1665,228.15422,bgp
228.16232,NA,NA,NA,NA,NA,NA,NA,NA,NA,1666,228.16232,bgp
228.16944,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,228.16944,bgp
228.18196,NA,NA,NA,NA,NA,NA,NA,NA,NA,1668,228.18196,bgp
228.21841,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669,228.21841,bgp
228.23212,NA,NA,NA,NA,NA,NA,NA,NA,NA,1670,228.23212,bgp
228.65962,NA,NA,NA,NA,NA,NA,NA,NA,NA,1671,228.65962,bgp
229.16609,NA,NA,NA,NA,NA,NA,NA,NA,NA,1672,229.16609,bgp
229.18622,NA,NA,NA,NA,NA,NA,NA,NA,NA,1673,229.18622,bgp
229.20254,NA,NA,NA,NA,NA,NA,NA,NA,NA,1674,229.20254,bgp
229.21365,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675,229.21365,bgp
230.10557,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676,230.10557,bgp
230.15002,NA,NA,NA,NA,NA,NA,NA,NA,NA,1677,230.15002,bgp
230.19766,NA,NA,NA,NA,NA,NA,NA,NA,NA,1678,230.19766,bgp
230.21678,NA,NA,NA,NA,NA,NA,NA,NA,NA,1679,230.21678,bgp
230.65119,NA,NA,NA,NA,NA,NA,NA,NA,NA,1680,230.65119,bgp
231.1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,1681,231.1491,bgp
231.18175,NA,NA,NA,NA,NA,NA,NA,NA,NA,1682,231.18175,bgp
231.20077,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683,231.20077,bgp
231.22928,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684,231.22928,bgp
231.65925,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685,231.65925,bgp
232.15681,NA,NA,NA,NA,NA,NA,NA,NA,NA,1686,232.15681,bgp
232.2133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1687,232.2133,bgp
232.23184,NA,NA,NA,NA,NA,NA,NA,NA,NA,1688,232.23184,bgp
232.65825,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689,232.65825,bgp
233.02438,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690,233.02438,bgp
233.14719,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691,233.14719,bgp
233.16457,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692,233.16457,bgp
233.1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,1693,233.1987,bgp
